CAMPAIGN_ID,CAMPAIGN_TYPE,CHANNEL_USED,CUSTOMER_SEGMENT,CONVERSION_RATE,ROI_RATE,COST_CLEAN,EFFECIENCY
123295,Display,Google Ads,Fashionistas,0.03,4.56,18940,0.0002407602957
123296,Social Media,Website,Fashionistas,0.02,4.9,9322,0.000525638275
123297,Search,Google Ads,Outdoor Adventurers,0.01,5.04,18924,0.0002663284718
123298,Social Media,Website,Tech Enthusiasts,0.11,5.8,5707,0.001016295777
123299,Email,Website,Fashionistas,0.01,3.45,14253,0.0002420543044
123300,Display,Facebook,Tech Enthusiasts,0.05,4.21,12652,0.0003327537148
123301,Email,Facebook,Foodies,0.12,3.81,17679,0.000215509927
123302,Search,Email,Fashionistas,0.02,7.62,5329,0.001429911803
123303,Social Media,Email,Foodies,0.14,6.77,16347,0.0004141432679
123304,Social Media,Facebook,Tech Enthusiasts,0.07,6.17,17458,0.0003534196357
123305,Social Media,Instagram,Fashionistas,0.06,7.66,9394,0.0008154140941
123306,Email,YouTube,Tech Enthusiasts,0.15,6.29,16534,0.0003804282085
123307,Email,Website,Health & Wellness,0.09,4.35,5605,0.0007760927743
123308,Email,Google Ads,Foodies,0.09,3.03,12094,0.0002505374566
123309,Social Media,YouTube,Fashionistas,0.08,7.37,13705,0.0005377599416
123310,Display,Instagram,Fashionistas,0.1,2.19,6532,0.0003352725046
123311,Search,Email,Tech Enthusiasts,0.14,2.37,19433,0.000121957495
123312,Search,Google Ads,Foodies,0.11,5.73,17016,0.00033674189
123313,Social Media,Website,Health & Wellness,0.14,7.97,16894,0.0004717651237
123314,Email,Google Ads,Outdoor Adventurers,0.12,5.58,7433,0.0007507063097
123315,Email,Website,Foodies,0.03,6.05,11523,0.0005250368828
123316,Social Media,Instagram,Fashionistas,0.1,3.03,5874,0.0005158324821
123317,Influencer,Email,Tech Enthusiasts,0.13,7.04,10446,0.0006739421788
123318,Email,Instagram,Foodies,0.02,5.37,7649,0.0007020525559
123319,Search,Google Ads,Foodies,0.04,7.53,11764,0.0006400884053
123320,Social Media,YouTube,Fashionistas,0.08,5.32,12398,0.000429101468
123321,Social Media,Facebook,Outdoor Adventurers,0.12,3.67,6075,0.0006041152263
123322,Email,Email,Foodies,0.1,2.37,7316,0.0003239475123
123323,Search,YouTube,Outdoor Adventurers,0.12,3.71,8116,0.0004571217348
123324,Search,YouTube,Fashionistas,0.02,2.44,7003,0.0003484221048
123325,Influencer,Website,Fashionistas,0.02,6.96,14192,0.0004904171364
123326,Social Media,Email,Tech Enthusiasts,0.02,6.57,5146,0.001276719782
123327,Display,Email,Outdoor Adventurers,0.15,6.68,16947,0.0003941700596
123328,Display,Instagram,Tech Enthusiasts,0.1,2.76,11642,0.0002370726679
123329,Display,Website,Foodies,0.02,5.9,7194,0.0008201278843
123330,Influencer,Email,Tech Enthusiasts,0.07,5.36,6623,0.000809300921
123331,Social Media,Website,Outdoor Adventurers,0.04,4.83,8713,0.0005543440836
123332,Influencer,Google Ads,Health & Wellness,0.1,5.34,9701,0.0005504587156
123333,Email,Google Ads,Health & Wellness,0.05,3.6,5124,0.0007025761124
123334,Email,Google Ads,Fashionistas,0.09,7.54,15926,0.0004734396584
123335,Influencer,Instagram,Foodies,0.05,6.04,18306,0.0003299464656
123336,Display,Facebook,Outdoor Adventurers,0.13,2.99,13463,0.0002220901731
123337,Email,Instagram,Foodies,0.11,4.44,14255,0.0003114696598
123338,Influencer,Facebook,Foodies,0.02,2.73,10167,0.0002685157864
123339,Influencer,Email,Fashionistas,0.05,5.39,18226,0.0002957313728
123340,Email,Google Ads,Outdoor Adventurers,0.08,3.6,14671,0.0002453820462
123341,Influencer,Email,Fashionistas,0.05,3.66,19232,0.0001903078203
123342,Display,Email,Health & Wellness,0.06,6.17,5719,0.001078859941
123343,Influencer,Facebook,Tech Enthusiasts,0.14,2.98,18865,0.0001579644845
123344,Display,Website,Tech Enthusiasts,0.09,3.24,16102,0.0002012172401
123345,Email,Instagram,Outdoor Adventurers,0.08,4.77,16106,0.0002961629207
123346,Influencer,Google Ads,Tech Enthusiasts,0.09,6.66,13558,0.0004912228942
123347,Influencer,Google Ads,Health & Wellness,0.08,3.35,18438,0.0001816899881
123348,Influencer,Website,Tech Enthusiasts,0.01,3.82,8467,0.00045116334
123349,Email,Facebook,Health & Wellness,0.09,5.01,10270,0.0004878286271
123350,Search,Facebook,Outdoor Adventurers,0.02,4.7,11248,0.0004178520626
123351,Social Media,Email,Foodies,0.01,2.51,15332,0.0001637098878
123352,Display,Google Ads,Health & Wellness,0.06,2.74,6505,0.0004212144504
123353,Social Media,Email,Foodies,0.13,5.65,14466,0.0003905709941
123354,Social Media,Email,Tech Enthusiasts,0.08,5.84,10296,0.0005672105672
123355,Influencer,Google Ads,Tech Enthusiasts,0.08,6.69,10987,0.000608901429
123356,Email,Website,Outdoor Adventurers,0.03,6.63,14479,0.0004579045514
123357,Display,YouTube,Tech Enthusiasts,0.04,7.33,15190,0.000482554312
123358,Influencer,Email,Outdoor Adventurers,0.03,2.49,6031,0.0004128668546
123359,Influencer,Website,Tech Enthusiasts,0.06,4.5,7044,0.0006388415673
123360,Display,Email,Health & Wellness,0.12,5.74,18753,0.0003060843598
123361,Email,Website,Tech Enthusiasts,0.14,7.41,18379,0.0004031775396
123362,Social Media,Email,Tech Enthusiasts,0.08,5.31,7001,0.0007584630767
123363,Display,YouTube,Outdoor Adventurers,0.13,6.35,16513,0.0003845455096
123364,Influencer,YouTube,Health & Wellness,0.12,4.09,14105,0.0002899680964
123365,Social Media,Instagram,Fashionistas,0.09,5.53,7295,0.0007580534613
123366,Influencer,Facebook,Foodies,0.07,7.95,12515,0.0006352377147
123367,Email,Facebook,Tech Enthusiasts,0.03,4.8,8401,0.0005713605523
123368,Email,Facebook,Tech Enthusiasts,0.02,4.96,18660,0.0002658092176
123369,Display,Website,Tech Enthusiasts,0.02,6.16,6213,0.0009914694994
123370,Influencer,Instagram,Health & Wellness,0.07,6.43,6079,0.00105773976
123371,Influencer,Facebook,Outdoor Adventurers,0.13,7.88,9692,0.0008130416839
123372,Search,Website,Health & Wellness,0.1,7.98,19822,0.0004025829886
123373,Search,Instagram,Fashionistas,0.13,4.89,6259,0.0007812749641
123374,Display,YouTube,Health & Wellness,0.06,7.67,8497,0.0009026715311
123375,Search,Instagram,Foodies,0.02,3.52,6593,0.0005338995905
123376,Email,Google Ads,Foodies,0.12,3.81,5467,0.0006969087251
123377,Social Media,YouTube,Health & Wellness,0.08,4.18,9306,0.0004491725768
123378,Email,Facebook,Fashionistas,0.1,3.84,18775,0.0002045272969
123379,Display,Website,Outdoor Adventurers,0.07,2.9,19677,0.0001473801901
123380,Search,Google Ads,Outdoor Adventurers,0.13,5.19,6319,0.0008213324893
123381,Influencer,Instagram,Fashionistas,0.1,4.08,17020,0.0002397179788
123382,Social Media,YouTube,Fashionistas,0.06,7.28,11586,0.0006283445538
123383,Email,Website,Foodies,0.1,6.16,5619,0.001096280477
123384,Email,Facebook,Health & Wellness,0.06,2.79,13396,0.0002082711257
123385,Search,Facebook,Foodies,0.1,2.99,18725,0.0001596795728
123386,Email,YouTube,Foodies,0.1,3.94,6541,0.0006023543801
123387,Email,Website,Outdoor Adventurers,0.07,4.09,18550,0.0002204851752
123388,Search,Google Ads,Fashionistas,0.03,5.08,16926,0.0003001299775
123389,Email,Website,Tech Enthusiasts,0.06,7.83,15711,0.0004983769334
123390,Social Media,Website,Tech Enthusiasts,0.14,5.56,10927,0.0005088313352
123391,Email,Email,Foodies,0.03,6.3,10323,0.0006102877071
123392,Influencer,Instagram,Tech Enthusiasts,0.04,2.06,17382,0.0001185134047
123393,Search,Website,Fashionistas,0.06,6.1,13818,0.000441453177
123394,Influencer,Email,Health & Wellness,0.08,5.46,11714,0.0004661089295
123395,Social Media,YouTube,Foodies,0.11,7.87,15120,0.0005205026455
123396,Email,Email,Foodies,0.05,5.69,6405,0.0008883684621
123397,Display,Google Ads,Foodies,0.02,6,11863,0.0005057742561
123398,Search,Instagram,Outdoor Adventurers,0.09,7.67,19428,0.0003947910233
123399,Display,Website,Fashionistas,0.1,4.52,13335,0.0003389576303
123400,Search,Facebook,Tech Enthusiasts,0.1,5.73,11915,0.0004809064205
123401,Search,Website,Health & Wellness,0.07,7.84,13991,0.0005603602316
123402,Influencer,YouTube,Tech Enthusiasts,0.12,2.75,13037,0.0002109380993
123403,Influencer,YouTube,Outdoor Adventurers,0.07,3.52,19218,0.0001831616193
123404,Email,Website,Fashionistas,0.09,4.22,15824,0.0002666835187
123405,Social Media,Email,Foodies,0.08,5.09,11737,0.0004336712959
123406,Influencer,Facebook,Outdoor Adventurers,0.02,5,14995,0.0003334444815
123407,Social Media,Google Ads,Foodies,0.05,2.29,10074,0.0002273178479
123408,Display,Instagram,Outdoor Adventurers,0.11,5.68,16290,0.0003486801719
123409,Influencer,Email,Foodies,0.08,2.48,18356,0.0001351056875
123410,Search,Facebook,Tech Enthusiasts,0.09,2.54,15730,0.0001614748887
123411,Influencer,Google Ads,Fashionistas,0.04,7.35,5202,0.001412918108
123412,Influencer,Email,Health & Wellness,0.11,7.21,9249,0.0007795437345
123413,Influencer,Website,Foodies,0.02,2.67,5570,0.0004793536804
123414,Social Media,Website,Tech Enthusiasts,0.06,5.13,8459,0.0006064546637
123415,Search,Google Ads,Foodies,0.11,7.78,19315,0.0004027957546
123416,Search,Email,Fashionistas,0.13,5.05,8093,0.000623996046
123417,Email,YouTube,Health & Wellness,0.05,3.96,11348,0.0003489601692
123418,Display,Email,Fashionistas,0.1,6.7,11300,0.000592920354
123419,Influencer,YouTube,Health & Wellness,0.14,3.44,8166,0.0004212588783
123420,Display,YouTube,Outdoor Adventurers,0.1,4.09,15591,0.0002623308319
123421,Influencer,Instagram,Tech Enthusiasts,0.1,3.8,5462,0.000695715855
123422,Search,YouTube,Foodies,0.05,4.64,11934,0.0003888050947
123423,Display,Instagram,Tech Enthusiasts,0.13,7.9,9509,0.0008307918814
123424,Display,Facebook,Health & Wellness,0.08,6.11,13986,0.0004368654369
123425,Social Media,YouTube,Health & Wellness,0.11,6.72,14531,0.0004624595692
123426,Social Media,Google Ads,Fashionistas,0.04,2.5,16562,0.0001509479531
123427,Search,Instagram,Tech Enthusiasts,0.11,7.03,8352,0.0008417145594
123428,Influencer,Facebook,Outdoor Adventurers,0.13,5.33,13130,0.0004059405941
123429,Social Media,Instagram,Foodies,0.03,3.56,8740,0.0004073226545
123430,Search,Website,Fashionistas,0.12,4.71,8440,0.000558056872
123431,Search,Google Ads,Health & Wellness,0.14,2.94,16318,0.0001801691384
123432,Search,Website,Outdoor Adventurers,0.14,4.14,10206,0.000405643739
123433,Email,Email,Outdoor Adventurers,0.12,6.84,7599,0.0009001184366
123434,Email,Instagram,Fashionistas,0.1,6.17,9111,0.0006772033805
123435,Email,Email,Fashionistas,0.14,4.23,17111,0.0002472093975
123436,Display,Email,Tech Enthusiasts,0.13,4.49,18239,0.0002461757772
123437,Email,Website,Outdoor Adventurers,0.08,2.47,9446,0.0002614863434
123438,Search,Google Ads,Health & Wellness,0.01,2.28,13445,0.0001695797694
123439,Influencer,Website,Outdoor Adventurers,0.07,5.41,16587,0.0003261590402
123440,Email,Website,Tech Enthusiasts,0.11,3.5,6456,0.0005421313507
123441,Social Media,YouTube,Fashionistas,0.05,6.13,16922,0.000362250325
123442,Email,YouTube,Tech Enthusiasts,0.1,7.4,14058,0.0005263906672
123443,Email,Email,Outdoor Adventurers,0.13,5.48,15671,0.0003496905111
123444,Social Media,Google Ads,Tech Enthusiasts,0.13,6.21,8185,0.0007587049481
123445,Email,Website,Tech Enthusiasts,0.02,3.36,19629,0.0001711753018
123446,Social Media,Website,Fashionistas,0.05,5.89,6325,0.0009312252964
123447,Social Media,Website,Health & Wellness,0.06,3.61,7514,0.0004804365185
123448,Display,Website,Fashionistas,0.04,4.91,19647,0.0002499109279
123449,Email,YouTube,Fashionistas,0.11,3.17,17796,0.0001781299168
123450,Influencer,Google Ads,Outdoor Adventurers,0.14,6.88,6573,0.001046706222
123451,Email,YouTube,Tech Enthusiasts,0.1,4.15,7965,0.0005210295041
123452,Influencer,Email,Health & Wellness,0.02,7.36,16165,0.0004553046706
123453,Email,Instagram,Fashionistas,0.07,3.7,18194,0.0002033637463
123454,Display,Website,Foodies,0.1,7.23,17822,0.000405678375
123455,Display,Facebook,Fashionistas,0.09,2.79,9589,0.0002909583898
123456,Display,Instagram,Foodies,0.14,7.51,13996,0.0005365818805
123457,Influencer,YouTube,Foodies,0.12,6.97,5263,0.00132433973
123458,Email,Google Ads,Outdoor Adventurers,0.1,3.32,18361,0.0001808180382
123459,Search,Instagram,Tech Enthusiasts,0.1,5.9,15083,0.0003911688656
123460,Search,YouTube,Tech Enthusiasts,0.08,4.52,12893,0.0003505778329
123461,Display,Website,Outdoor Adventurers,0.04,4.26,18926,0.0002250871817
123462,Influencer,Email,Health & Wellness,0.05,2.2,19765,0.0001113078674
123463,Display,Google Ads,Foodies,0.07,3.66,14224,0.0002573115861
123464,Display,Facebook,Health & Wellness,0.07,2.77,6897,0.0004016238944
123465,Influencer,YouTube,Outdoor Adventurers,0.02,6.71,16878,0.0003975589525
123466,Email,Website,Outdoor Adventurers,0.1,6.9,12086,0.0005709084892
123467,Search,YouTube,Outdoor Adventurers,0.08,5.26,15323,0.0003432748156
123468,Email,Instagram,Fashionistas,0.08,3.23,16289,0.0001982933268
123469,Social Media,Google Ads,Outdoor Adventurers,0.05,5.24,9627,0.0005443024826
123470,Display,Facebook,Tech Enthusiasts,0.03,6.4,7520,0.0008510638298
123471,Display,Facebook,Health & Wellness,0.03,6.47,18183,0.0003558268713
123472,Email,Google Ads,Outdoor Adventurers,0.12,5.24,15979,0.0003279304087
123473,Email,Website,Tech Enthusiasts,0.01,7.54,11755,0.0006414291791
123474,Influencer,Google Ads,Outdoor Adventurers,0.11,2.16,11451,0.000188629814
123475,Display,Google Ads,Fashionistas,0.03,5.23,10061,0.0005198290428
123476,Influencer,Google Ads,Tech Enthusiasts,0.11,6.07,18982,0.0003197766305
123477,Social Media,Website,Health & Wellness,0.13,4.75,18415,0.0002579418952
123478,Search,Instagram,Fashionistas,0.11,5.42,8215,0.0006597687158
123479,Influencer,YouTube,Tech Enthusiasts,0.11,6.33,16370,0.0003866829566
123480,Influencer,YouTube,Fashionistas,0.13,3.66,12715,0.0002878489972
123481,Email,Google Ads,Fashionistas,0.11,2.94,18922,0.0001553746961
123482,Display,Facebook,Foodies,0.04,4.49,14885,0.0003016459523
123483,Social Media,YouTube,Fashionistas,0.08,4.22,6612,0.0006382335148
123484,Email,Email,Outdoor Adventurers,0.04,5.57,12516,0.0004450303611
123485,Social Media,YouTube,Outdoor Adventurers,0.13,7.73,17547,0.0004405311449
123486,Influencer,Google Ads,Health & Wellness,0.1,6.02,14055,0.0004283173248
123487,Search,Google Ads,Fashionistas,0.03,7.64,17831,0.0004284672761
123488,Search,Website,Health & Wellness,0.02,7.27,13990,0.0005196568978
123489,Search,Facebook,Outdoor Adventurers,0.11,2.21,5823,0.0003795294522
123490,Search,Website,Fashionistas,0.11,6.54,15409,0.0004244272828
123491,Influencer,YouTube,Fashionistas,0.05,2.63,6363,0.000413327047
123492,Display,Facebook,Health & Wellness,0.12,5.47,7396,0.000739588967
123493,Email,Facebook,Health & Wellness,0.1,6.38,15577,0.0004095782243
123494,Email,Google Ads,Tech Enthusiasts,0.08,7.23,15862,0.0004558063296
123495,Social Media,Facebook,Health & Wellness,0.1,2.88,15811,0.0001821516666
123496,Email,Email,Tech Enthusiasts,0.13,5.93,10457,0.0005670842498
123497,Display,YouTube,Foodies,0.08,4.25,10010,0.0004245754246
123498,Display,YouTube,Health & Wellness,0.02,2.03,13366,0.0001518778991
123499,Display,Website,Fashionistas,0.02,5.56,16462,0.0003377475398
123500,Social Media,Google Ads,Foodies,0.13,5.77,11495,0.0005019573728
123501,Search,Facebook,Health & Wellness,0.13,4.56,17571,0.0002595185248
123502,Search,Instagram,Tech Enthusiasts,0.05,2.86,10878,0.0002629159772
123503,Social Media,Email,Fashionistas,0.02,4.5,14795,0.0003041568097
123504,Search,Email,Fashionistas,0.02,3.08,9611,0.0003204661326
123505,Display,Instagram,Fashionistas,0.14,7.11,19951,0.0003563731141
123506,Search,Google Ads,Health & Wellness,0.06,7.85,19577,0.0004009807427
123507,Search,Email,Fashionistas,0.05,2.01,19083,0.0001053293507
123508,Email,Email,Fashionistas,0.15,3.27,9497,0.0003443192587
123509,Email,Website,Foodies,0.05,3.32,6948,0.0004778353483
123510,Display,Email,Health & Wellness,0.05,4.14,11817,0.0003503427266
123511,Search,YouTube,Outdoor Adventurers,0.12,5.73,19435,0.0002948289169
123512,Email,Google Ads,Tech Enthusiasts,0.02,2.52,7249,0.0003476341564
123513,Influencer,Facebook,Outdoor Adventurers,0.13,2.33,13930,0.0001672648959
123514,Email,Google Ads,Foodies,0.07,7.56,12967,0.0005830184314
123515,Influencer,Website,Foodies,0.05,4.71,14013,0.0003361164633
123516,Display,Facebook,Tech Enthusiasts,0.01,5.25,11881,0.0004418819965
123517,Influencer,Google Ads,Tech Enthusiasts,0.08,2.17,16841,0.0001288522059
123518,Search,Instagram,Outdoor Adventurers,0.09,6.05,10782,0.0005611203858
123519,Email,Website,Fashionistas,0.02,5.34,18679,0.0002858825419
123520,Email,Google Ads,Fashionistas,0.08,4.75,11041,0.0004302146545
123521,Email,Facebook,Health & Wellness,0.06,3.02,16126,0.0001872752077
123522,Search,Instagram,Outdoor Adventurers,0.02,2.86,5061,0.0005651057103
123523,Email,Google Ads,Foodies,0.06,7.14,11614,0.0006147752712
123524,Search,Facebook,Tech Enthusiasts,0.13,4.64,12979,0.0003575005779
123525,Display,Instagram,Foodies,0.08,2.98,11956,0.0002492472399
123526,Social Media,YouTube,Health & Wellness,0.11,6.28,15917,0.0003945467111
123527,Email,Google Ads,Tech Enthusiasts,0.12,2.87,9933,0.0002889358703
123528,Social Media,Instagram,Foodies,0.05,2.08,15025,0.0001384359401
123529,Display,Website,Outdoor Adventurers,0.1,4.59,16041,0.0002861417617
123530,Social Media,Google Ads,Tech Enthusiasts,0.07,7,16761,0.0004176361792
123531,Display,Google Ads,Fashionistas,0.09,3.23,16951,0.0001905492301
123532,Display,Instagram,Health & Wellness,0.02,4.98,17979,0.0002769898215
123533,Social Media,Google Ads,Tech Enthusiasts,0.13,4.76,7830,0.0006079182631
123534,Display,Instagram,Outdoor Adventurers,0.09,2.61,5354,0.0004874859918
123535,Display,YouTube,Outdoor Adventurers,0.11,2.5,14798,0.0001689417489
123536,Influencer,Email,Tech Enthusiasts,0.1,4.61,8258,0.0005582465488
123537,Email,Instagram,Tech Enthusiasts,0.02,6.01,6376,0.0009425972396
123538,Display,Email,Outdoor Adventurers,0.08,3.82,10722,0.000356276814
123539,Influencer,Google Ads,Health & Wellness,0.14,4.87,11236,0.0004334282663
123540,Display,Instagram,Tech Enthusiasts,0.08,7.81,17846,0.000437633083
123541,Email,Website,Tech Enthusiasts,0.12,2.95,14600,0.0002020547945
123542,Search,Instagram,Fashionistas,0.1,4.54,8237,0.000551171543
123543,Search,Email,Outdoor Adventurers,0.01,4.13,13814,0.0002989720573
123544,Influencer,Website,Outdoor Adventurers,0.12,4.84,14472,0.0003344389165
123545,Email,YouTube,Health & Wellness,0.13,6.52,9207,0.0007081568372
123546,Email,Email,Tech Enthusiasts,0.06,6.75,7093,0.0009516424644
123547,Email,Facebook,Outdoor Adventurers,0.06,4.89,17696,0.0002763336347
123548,Social Media,YouTube,Tech Enthusiasts,0.01,2.14,19810,0.0001080262494
123549,Email,Facebook,Fashionistas,0.06,7.25,10494,0.0006908709739
123550,Influencer,Website,Tech Enthusiasts,0.04,6.44,10676,0.0006032221806
123551,Influencer,Instagram,Health & Wellness,0.07,6.87,15111,0.0004546356959
123552,Display,Google Ads,Outdoor Adventurers,0.01,6.07,6169,0.0009839520182
123553,Search,YouTube,Foodies,0.13,5.74,17333,0.0003311602146
123554,Display,Instagram,Health & Wellness,0.08,5.43,6852,0.000792469352
123555,Search,YouTube,Foodies,0.03,6.94,17446,0.0003977989224
123556,Social Media,Instagram,Tech Enthusiasts,0.13,3.87,18789,0.0002059715791
123557,Display,YouTube,Health & Wellness,0.14,3.36,8879,0.0003784209934
123558,Social Media,Google Ads,Fashionistas,0.05,4.75,14816,0.0003205993521
123559,Social Media,Google Ads,Health & Wellness,0.04,4.02,7634,0.0005265915641
123560,Influencer,Instagram,Foodies,0.02,6.67,13194,0.0005055328179
123561,Search,YouTube,Outdoor Adventurers,0.09,5.06,5696,0.0008883426966
123562,Display,Instagram,Health & Wellness,0.02,7.32,16105,0.0004545172307
123563,Email,Google Ads,Outdoor Adventurers,0.12,3.58,12686,0.0002822008513
123564,Influencer,YouTube,Health & Wellness,0.1,7.29,9445,0.0007718369508
123565,Display,Website,Foodies,0.07,3.5,11764,0.0002975178511
123566,Influencer,Google Ads,Foodies,0.05,6.56,5914,0.00110923233
123567,Influencer,YouTube,Fashionistas,0.05,6.03,19848,0.000303808948
